customer_id,merchant_id,external_customer_id,segment,success_rate,avg_value,preferred_method
1734,4,cust_00001734,REGULAR,0.9334,4121.62,UPI
1735,0,cust_00001735,REGULAR,0.7512,7552.16,CARD
1736,1,cust_00001736,NEW,0.5116,850.82,UPI
1737,2,cust_00001737,REGULAR,0.7914,2178.43,NETBANKING
1738,3,cust_00001738,REGULAR,0.7863,2679.79,UPI
1739,4,cust_00001739,PREMIUM,0.8114,5455.2,CARD
1740,0,cust_00001740,CHURN_RISK,0.4695,2078.13,NETBANKING
1741,1,cust_00001741,NEW,0.5826,756.15,NETBANKING
1742,2,cust_00001742,REGULAR,0.9545,6075.83,WALLET
1743,3,cust_00001743,NEW,0.6126,1658.84,NETBANKING
1744,4,cust_00001744,REGULAR,0.7726,3919.77,WALLET
1745,0,cust_00001745,REGULAR,0.7655,4033.89,WALLET
1746,1,cust_00001746,REGULAR,0.7309,1061.4,WALLET
1747,2,cust_00001747,REGULAR,0.9298,1670.58,NETBANKING
1748,3,cust_00001748,REGULAR,0.8343,3033.2,UPI
1749,4,cust_00001749,NEW,0.5278,1290.1,NETBANKING
1750,0,cust_00001750,NEW,0.6121,1846.95,CARD
1751,1,cust_00001751,REGULAR,0.5872,1778.18,WALLET
1752,2,cust_00001752,REGULAR,0.786,6333.32,CARD
1753,3,cust_00001753,PREMIUM,0.9906,6113.46,UPI
1754,4,cust_00001754,CHURN_RISK,0.5517,1622.79,NETBANKING
1755,0,cust_00001755,CHURN_RISK,0.4379,1928.6,NETBANKING
1756,1,cust_00001756,CHURN_RISK,0.5515,1878.08,NETBANKING
1757,2,cust_00001757,REGULAR,0.8842,3399.26,WALLET
1758,3,cust_00001758,REGULAR,0.9199,965.77,UPI
1759,4,cust_00001759,REGULAR,0.5547,669.83,UPI
1760,0,cust_00001760,PREMIUM,0.9189,18251.7,UPI
1761,1,cust_00001761,PREMIUM,0.9385,6422.03,CARD
1762,2,cust_00001762,PREMIUM,0.9785,8998.25,UPI
1763,3,cust_00001763,CHURN_RISK,0.4515,4164.4,CARD
1764,4,cust_00001764,PREMIUM,0.9593,7950.6,NETBANKING
1765,0,cust_00001765,PREMIUM,0.894,4476.32,UPI
1766,1,cust_00001766,NEW,0.7338,587.6,CARD
1767,2,cust_00001767,REGULAR,0.8079,872.98,NETBANKING
1768,3,cust_00001768,NEW,0.6866,1777.87,NETBANKING
1769,4,cust_00001769,REGULAR,0.8287,2657.71,WALLET
1770,0,cust_00001770,NEW,0.7332,940.11,UPI
1771,1,cust_00001771,REGULAR,0.797,2149.2,CARD
1772,2,cust_00001772,REGULAR,0.9108,1054.63,WALLET
1773,3,cust_00001773,NEW,0.9309,1007.94,WALLET
1774,4,cust_00001774,REGULAR,0.827,5235.62,CARD
1775,0,cust_00001775,REGULAR,0.8992,1119.84,CARD
1776,1,cust_00001776,REGULAR,0.8875,2453.54,CARD
1777,2,cust_00001777,REGULAR,0.8321,900.03,WALLET
1778,3,cust_00001778,NEW,0.5596,571.48,UPI
1779,4,cust_00001779,REGULAR,0.966,3484.48,WALLET
1780,0,cust_00001780,REGULAR,0.8466,3277.59,UPI
1781,1,cust_00001781,REGULAR,0.6962,3955.28,NETBANKING
1782,2,cust_00001782,NEW,0.7094,466.35,NETBANKING
1783,3,cust_00001783,REGULAR,0.6312,2062.08,UPI
1784,4,cust_00001784,NEW,0.7538,373.12,WALLET
1785,0,cust_00001785,NEW,0.6083,957.46,NETBANKING
1786,1,cust_00001786,PREMIUM,0.9683,13818.2,NETBANKING
1787,2,cust_00001787,NEW,0.7003,1214.9,UPI
1788,3,cust_00001788,REGULAR,0.8103,4699.62,CARD
1789,4,cust_00001789,REGULAR,0.8189,2663.25,NETBANKING
1790,0,cust_00001790,NEW,0.5711,735.73,NETBANKING
1791,1,cust_00001791,CHURN_RISK,0.4077,1242.39,CARD
1792,2,cust_00001792,REGULAR,0.7681,1444.97,NETBANKING
1793,3,cust_00001793,REGULAR,0.777,1953.89,CARD
1794,4,cust_00001794,REGULAR,0.83,2984.19,NETBANKING
1795,0,cust_00001795,REGULAR,0.6954,2128.43,CARD
1796,1,cust_00001796,REGULAR,0.8142,1714.99,CARD
1797,2,cust_00001797,REGULAR,0.557,2984.79,WALLET
1798,3,cust_00001798,REGULAR,0.8483,593.73,NETBANKING
1799,4,cust_00001799,PREMIUM,0.9499,14754.98,CARD
1800,0,cust_00001800,NEW,0.765,1397.55,WALLET
1801,1,cust_00001801,NEW,0.4745,4120.74,WALLET
1802,2,cust_00001802,NEW,0.7684,1476.8,NETBANKING
1803,3,cust_00001803,PREMIUM,0.871,5370.0,WALLET
1804,4,cust_00001804,REGULAR,0.8926,1963.13,WALLET
1805,0,cust_00001805,REGULAR,0.8167,1488.37,UPI
1806,1,cust_00001806,PREMIUM,0.9043,9447.68,NETBANKING
1807,2,cust_00001807,REGULAR,0.7494,2830.99,WALLET
1808,3,cust_00001808,REGULAR,0.8636,3934.07,CARD
1809,4,cust_00001809,NEW,0.434,1864.79,NETBANKING
1810,0,cust_00001810,REGULAR,0.7706,2934.32,NETBANKING
1811,1,cust_00001811,NEW,0.6191,1900.05,WALLET
1812,2,cust_00001812,REGULAR,0.973,2670.35,CARD
1813,3,cust_00001813,NEW,0.7511,2255.71,UPI
1814,4,cust_00001814,REGULAR,0.8325,4205.01,WALLET
1815,0,cust_00001815,REGULAR,0.7794,2158.66,NETBANKING
1816,1,cust_00001816,REGULAR,0.8584,4967.76,WALLET
1817,2,cust_00001817,CHURN_RISK,0.5194,2776.03,WALLET
1818,3,cust_00001818,REGULAR,0.8811,1880.74,UPI
1819,4,cust_00001819,REGULAR,0.664,922.14,UPI
1820,0,cust_00001820,REGULAR,0.7415,2759.3,CARD
1821,1,cust_00001821,NEW,0.4786,651.37,CARD
1822,2,cust_00001822,PREMIUM,0.9228,7948.18,CARD
1823,3,cust_00001823,REGULAR,0.7809,1637.7,WALLET
1824,4,cust_00001824,REGULAR,0.7906,2128.63,CARD
1825,0,cust_00001825,CHURN_RISK,0.22,2558.39,CARD
1826,1,cust_00001826,REGULAR,0.8716,1047.9,CARD
1827,2,cust_00001827,REGULAR,0.7724,1131.22,NETBANKING
1828,3,cust_00001828,CHURN_RISK,0.5583,1111.11,NETBANKING
1829,4,cust_00001829,REGULAR,0.8866,1236.59,CARD
1830,0,cust_00001830,REGULAR,0.8448,2914.74,WALLET
1831,1,cust_00001831,REGULAR,0.903,1090.03,NETBANKING
1832,2,cust_00001832,PREMIUM,0.8581,11936.79,NETBANKING
1833,3,cust_00001833,PREMIUM,0.9345,7534.38,UPI
1834,4,cust_00001834,REGULAR,0.8882,2944.71,NETBANKING
1835,0,cust_00001835,NEW,0.4546,632.91,NETBANKING
1836,1,cust_00001836,NEW,0.7641,886.55,NETBANKING
1837,2,cust_00001837,PREMIUM,0.9424,8004.68,WALLET
1838,3,cust_00001838,REGULAR,0.7278,2354.95,UPI
1839,4,cust_00001839,REGULAR,0.9135,2664.04,UPI
1840,0,cust_00001840,CHURN_RISK,0.6234,2942.63,UPI
1841,1,cust_00001841,REGULAR,0.8211,936.03,WALLET
1842,2,cust_00001842,REGULAR,0.7863,1773.04,WALLET
1843,3,cust_00001843,REGULAR,0.7571,5680.36,WALLET
1844,4,cust_00001844,REGULAR,0.7931,1755.44,UPI
1845,0,cust_00001845,REGULAR,0.8247,4101.95,NETBANKING
1846,1,cust_00001846,NEW,0.4,609.79,NETBANKING
1847,2,cust_00001847,REGULAR,0.8659,3353.79,NETBANKING
1848,3,cust_00001848,CHURN_RISK,0.532,1670.86,NETBANKING
1849,4,cust_00001849,REGULAR,0.8744,4075.43,UPI
1850,0,cust_00001850,NEW,0.7151,1411.83,NETBANKING
1851,1,cust_00001851,NEW,0.6693,1603.27,UPI
1852,2,cust_00001852,CHURN_RISK,0.2369,2516.2,UPI
1853,3,cust_00001853,REGULAR,0.7485,5587.18,CARD
1854,4,cust_00001854,REGULAR,0.7344,5454.7,CARD
1855,0,cust_00001855,REGULAR,0.6488,2212.78,UPI
1856,1,cust_00001856,REGULAR,0.8263,6840.95,UPI
1857,2,cust_00001857,REGULAR,0.6384,2716.19,CARD
1858,3,cust_00001858,CHURN_RISK,0.2128,1181.88,WALLET
1859,4,cust_00001859,CHURN_RISK,0.3249,1726.94,NETBANKING
1860,0,cust_00001860,REGULAR,0.8161,1526.98,WALLET
1861,1,cust_00001861,REGULAR,0.7488,3399.74,WALLET
1862,2,cust_00001862,NEW,0.6757,719.74,UPI
1863,3,cust_00001863,CHURN_RISK,0.6669,1581.34,WALLET
1864,4,cust_00001864,REGULAR,0.8904,2140.38,CARD
1865,0,cust_00001865,REGULAR,0.7453,1602.65,WALLET
1866,1,cust_00001866,NEW,0.7055,1999.19,CARD
1867,2,cust_00001867,REGULAR,0.8887,2099.06,WALLET
1868,3,cust_00001868,REGULAR,0.6685,5480.9,NETBANKING
1869,4,cust_00001869,CHURN_RISK,0.7328,1557.05,UPI
1870,0,cust_00001870,CHURN_RISK,0.6216,1278.44,WALLET
1871,1,cust_00001871,CHURN_RISK,0.6412,4066.87,UPI
1872,2,cust_00001872,NEW,0.568,2242.11,WALLET
1873,3,cust_00001873,REGULAR,0.8772,2295.02,UPI
1874,4,cust_00001874,REGULAR,0.7305,2002.11,CARD
1875,0,cust_00001875,REGULAR,0.5736,2316.58,NETBANKING
1876,1,cust_00001876,REGULAR,0.5416,11549.66,CARD
1877,2,cust_00001877,REGULAR,0.8506,9771.64,UPI
1878,3,cust_00001878,REGULAR,0.6423,1823.86,WALLET
1879,4,cust_00001879,REGULAR,0.5,2538.37,CARD
1880,0,cust_00001880,NEW,0.7993,1097.49,CARD
1881,1,cust_00001881,REGULAR,0.8963,1574.63,CARD
1882,2,cust_00001882,REGULAR,0.6612,1417.1,WALLET
1883,3,cust_00001883,PREMIUM,0.9232,6797.49,CARD
1884,4,cust_00001884,REGULAR,0.8071,1396.23,UPI
1885,0,cust_00001885,NEW,0.7635,1384.28,UPI
1886,1,cust_00001886,REGULAR,0.7785,2977.56,WALLET
1887,2,cust_00001887,REGULAR,0.8086,4904.02,NETBANKING
1888,3,cust_00001888,NEW,0.7061,2149.93,WALLET
1889,4,cust_00001889,REGULAR,0.8506,1960.56,NETBANKING
1890,0,cust_00001890,PREMIUM,0.8994,6177.93,CARD
1891,1,cust_00001891,REGULAR,0.7436,3168.47,WALLET
1892,2,cust_00001892,REGULAR,0.9231,5924.81,UPI
1893,3,cust_00001893,NEW,0.7652,534.61,WALLET
1894,4,cust_00001894,REGULAR,0.9244,3825.61,UPI
1895,0,cust_00001895,PREMIUM,0.885,9201.05,WALLET
1896,1,cust_00001896,PREMIUM,0.98,12187.06,WALLET
1897,2,cust_00001897,REGULAR,0.6448,2074.86,UPI
1898,3,cust_00001898,PREMIUM,0.8927,11448.95,UPI
1899,4,cust_00001899,NEW,0.684,900.46,NETBANKING
1900,0,cust_00001900,REGULAR,0.732,4428.21,UPI
1901,1,cust_00001901,REGULAR,0.7288,4910.46,CARD
1902,2,cust_00001902,REGULAR,0.8129,5138.1,CARD
1903,3,cust_00001903,REGULAR,0.891,1546.79,NETBANKING
1904,4,cust_00001904,PREMIUM,0.669,20988.5,CARD
1905,0,cust_00001905,NEW,0.8567,5036.81,CARD
1906,1,cust_00001906,NEW,0.7993,3277.08,UPI
1907,2,cust_00001907,PREMIUM,0.9552,4967.7,NETBANKING
1908,3,cust_00001908,REGULAR,0.8835,5710.35,WALLET
1909,4,cust_00001909,CHURN_RISK,0.6324,1809.94,NETBANKING
1910,0,cust_00001910,REGULAR,0.8464,2183.59,NETBANKING
1911,1,cust_00001911,REGULAR,0.7206,6276.5,NETBANKING
1912,2,cust_00001912,REGULAR,0.8926,1313.75,CARD
1913,3,cust_00001913,NEW,0.7248,255.3,WALLET
1914,4,cust_00001914,NEW,0.832,160.84,NETBANKING
1915,0,cust_00001915,REGULAR,0.824,602.39,WALLET
1916,1,cust_00001916,CHURN_RISK,0.675,1776.67,UPI
1917,2,cust_00001917,REGULAR,0.769,3481.14,UPI
1918,3,cust_00001918,REGULAR,0.7598,2149.37,WALLET
1919,4,cust_00001919,REGULAR,0.6542,1001.67,CARD
1920,0,cust_00001920,REGULAR,0.8646,1510.36,NETBANKING
1921,1,cust_00001921,REGULAR,0.7769,3697.75,UPI
1922,2,cust_00001922,PREMIUM,0.9798,5553.28,CARD
1923,3,cust_00001923,REGULAR,0.8135,2293.79,CARD
1924,4,cust_00001924,NEW,0.8404,1734.26,CARD
1925,0,cust_00001925,PREMIUM,0.9252,6823.88,CARD
1926,1,cust_00001926,REGULAR,0.9184,2714.04,UPI
1927,2,cust_00001927,REGULAR,0.7633,2662.4,UPI
1928,3,cust_00001928,REGULAR,0.8861,2161.02,NETBANKING
1929,4,cust_00001929,NEW,0.7035,902.95,UPI
1930,0,cust_00001930,NEW,0.7339,716.37,CARD
1931,1,cust_00001931,NEW,0.8318,558.82,UPI
1932,2,cust_00001932,PREMIUM,0.9179,5377.13,WALLET
1933,3,cust_00001933,REGULAR,0.6196,1208.61,UPI
1934,4,cust_00001934,REGULAR,0.9412,1901.99,UPI
1935,0,cust_00001935,REGULAR,0.8172,867.1,CARD
1936,1,cust_00001936,PREMIUM,0.78,5447.64,NETBANKING
1937,2,cust_00001937,REGULAR,0.8573,2108.52,WALLET
1938,3,cust_00001938,REGULAR,0.8406,2045.4,UPI
1939,4,cust_00001939,REGULAR,0.7621,2139.03,NETBANKING
1940,0,cust_00001940,REGULAR,0.7924,1514.96,UPI
1941,1,cust_00001941,NEW,0.6643,2548.28,NETBANKING
1942,2,cust_00001942,CHURN_RISK,0.3131,4182.71,UPI
1943,3,cust_00001943,REGULAR,0.5981,9536.48,UPI
1944,4,cust_00001944,CHURN_RISK,0.4096,728.98,UPI
1945,0,cust_00001945,PREMIUM,0.8179,10921.89,CARD
1946,1,cust_00001946,CHURN_RISK,0.5787,2498.24,NETBANKING
1947,2,cust_00001947,CHURN_RISK,0.3926,2008.23,WALLET
1948,3,cust_00001948,PREMIUM,0.883,8891.28,UPI
1949,4,cust_00001949,NEW,0.5127,2457.22,CARD
1950,0,cust_00001950,CHURN_RISK,0.2,513.97,WALLET
1951,1,cust_00001951,CHURN_RISK,0.2441,358.26,UPI
1952,2,cust_00001952,CHURN_RISK,0.4739,957.8,WALLET
1953,3,cust_00001953,REGULAR,0.7532,2569.63,UPI
1954,4,cust_00001954,PREMIUM,0.8843,10388.61,CARD
1955,0,cust_00001955,NEW,0.4731,2660.72,NETBANKING
1956,1,cust_00001956,REGULAR,0.8758,1689.31,CARD
1957,2,cust_00001957,REGULAR,0.7507,2468.34,CARD
1958,3,cust_00001958,REGULAR,0.8785,5161.76,CARD
1959,4,cust_00001959,REGULAR,0.8021,2567.61,NETBANKING
1960,0,cust_00001960,REGULAR,0.8119,4473.71,WALLET
1961,1,cust_00001961,NEW,0.7867,660.55,CARD
1962,2,cust_00001962,PREMIUM,0.9691,6165.64,CARD
1963,3,cust_00001963,NEW,0.6165,1443.56,CARD
1964,4,cust_00001964,NEW,0.7959,1331.06,WALLET
1965,0,cust_00001965,REGULAR,0.9111,1544.31,UPI
1966,1,cust_00001966,REGULAR,0.8577,1983.66,CARD
1967,2,cust_00001967,REGULAR,0.6806,920.63,WALLET
1968,3,cust_00001968,CHURN_RISK,0.3935,4663.5,NETBANKING
1969,4,cust_00001969,NEW,0.7884,1081.74,UPI
1970,0,cust_00001970,REGULAR,0.8907,1672.01,UPI
1971,1,cust_00001971,REGULAR,0.8569,2761.9,CARD
1972,2,cust_00001972,REGULAR,0.8015,2911.86,WALLET
1973,3,cust_00001973,REGULAR,0.882,1106.19,CARD
1974,4,cust_00001974,CHURN_RISK,0.2944,1369.57,WALLET
1975,0,cust_00001975,NEW,0.5618,831.76,UPI
1976,1,cust_00001976,REGULAR,0.7596,5336.34,NETBANKING
1977,2,cust_00001977,NEW,0.7708,1498.04,NETBANKING
1978,3,cust_00001978,REGULAR,0.6903,2600.15,NETBANKING
1979,4,cust_00001979,NEW,0.6768,1115.01,WALLET
1980,0,cust_00001980,REGULAR,0.8948,4634.19,CARD
1981,1,cust_00001981,REGULAR,0.939,3186.37,NETBANKING
1982,2,cust_00001982,CHURN_RISK,0.3834,2972.85,UPI
1983,3,cust_00001983,REGULAR,0.7357,7542.57,CARD
1984,4,cust_00001984,NEW,0.522,10623.61,UPI
1985,0,cust_00001985,CHURN_RISK,0.2409,2078.26,NETBANKING
1986,1,cust_00001986,REGULAR,0.7205,2416.6,CARD
1987,2,cust_00001987,PREMIUM,0.8867,8818.59,UPI
1988,3,cust_00001988,NEW,0.5977,1562.56,UPI
1989,4,cust_00001989,REGULAR,0.9613,1644.33,CARD
1990,0,cust_00001990,PREMIUM,0.8164,17909.65,CARD
1991,1,cust_00001991,REGULAR,0.9416,3565.85,WALLET
1992,2,cust_00001992,NEW,0.5895,554.9,WALLET
1993,3,cust_00001993,REGULAR,0.8164,672.55,UPI
1994,4,cust_00001994,REGULAR,0.9273,1370.97,UPI
1995,0,cust_00001995,NEW,0.6352,6344.82,UPI
1996,1,cust_00001996,REGULAR,0.903,3872.89,CARD
1997,2,cust_00001997,NEW,0.9004,3761.37,UPI
1998,3,cust_00001998,REGULAR,0.9577,4622.18,CARD
1999,4,cust_00001999,CHURN_RISK,0.2928,2272.79,CARD
2000,0,cust_00002000,NEW,0.8117,2585.35,UPI
2001,1,cust_00002001,PREMIUM,0.8698,6855.46,WALLET
2002,2,cust_00002002,NEW,0.5506,668.39,CARD
2003,3,cust_00002003,REGULAR,0.6584,2090.08,WALLET
2004,4,cust_00002004,PREMIUM,0.9135,13128.57,NETBANKING
2005,0,cust_00002005,REGULAR,0.8704,1531.66,NETBANKING
2006,1,cust_00002006,NEW,0.7367,534.63,NETBANKING
2007,2,cust_00002007,PREMIUM,0.8974,6544.17,NETBANKING
2008,3,cust_00002008,REGULAR,0.9104,3117.9,WALLET
2009,4,cust_00002009,PREMIUM,0.8686,10805.0,CARD
2010,0,cust_00002010,REGULAR,0.7237,4226.13,NETBANKING
2011,1,cust_00002011,REGULAR,0.7994,8947.26,UPI
2012,2,cust_00002012,REGULAR,0.9466,1758.0,CARD
2013,3,cust_00002013,REGULAR,0.9123,4694.19,NETBANKING
2014,4,cust_00002014,PREMIUM,0.8829,8647.54,UPI
2015,0,cust_00002015,REGULAR,0.7936,2110.05,NETBANKING
2016,1,cust_00002016,REGULAR,0.885,1483.1,UPI
2017,2,cust_00002017,NEW,0.5556,639.19,CARD
2018,3,cust_00002018,PREMIUM,0.8641,7493.36,WALLET
2019,4,cust_00002019,PREMIUM,0.8959,6845.09,UPI
2020,0,cust_00002020,REGULAR,0.7657,1981.09,WALLET
2021,1,cust_00002021,REGULAR,0.8406,6701.81,WALLET
2022,2,cust_00002022,REGULAR,0.7241,1840.84,UPI
2023,3,cust_00002023,NEW,0.7827,1845.29,UPI
2024,4,cust_00002024,REGULAR,0.8604,2405.34,NETBANKING
2025,0,cust_00002025,REGULAR,0.9799,6800.68,NETBANKING
2026,1,cust_00002026,REGULAR,0.6854,11799.76,UPI
2027,2,cust_00002027,PREMIUM,0.8594,6553.67,NETBANKING
2028,3,cust_00002028,REGULAR,0.735,914.54,UPI
2029,4,cust_00002029,REGULAR,0.8457,1909.26,NETBANKING
2030,0,cust_00002030,REGULAR,0.5744,1365.01,UPI
2031,1,cust_00002031,PREMIUM,0.9465,3026.03,NETBANKING
2032,2,cust_00002032,NEW,0.5832,1228.37,WALLET
2033,3,cust_00002033,CHURN_RISK,0.5144,5439.99,WALLET
2034,4,cust_00002034,PREMIUM,0.9767,7675.68,CARD
2035,0,cust_00002035,REGULAR,0.8427,3524.83,WALLET
2036,1,cust_00002036,NEW,0.8201,887.02,CARD
2037,2,cust_00002037,REGULAR,0.912,2495.51,CARD
2038,3,cust_00002038,NEW,0.7895,1822.53,CARD
2039,4,cust_00002039,REGULAR,0.9109,3394.15,WALLET
2040,0,cust_00002040,CHURN_RISK,0.2988,4625.93,CARD
2041,1,cust_00002041,CHURN_RISK,0.7178,1427.17,UPI
2042,2,cust_00002042,PREMIUM,0.9553,14799.84,UPI
2043,3,cust_00002043,REGULAR,0.764,4064.84,CARD
2044,4,cust_00002044,REGULAR,0.7202,1567.86,NETBANKING
2045,0,cust_00002045,PREMIUM,0.9715,21253.38,WALLET
2046,1,cust_00002046,REGULAR,0.9023,2726.12,CARD
2047,2,cust_00002047,CHURN_RISK,0.4084,1623.11,CARD
2048,3,cust_00002048,PREMIUM,0.767,6220.23,WALLET
2049,4,cust_00002049,REGULAR,0.8518,794.68,WALLET
2050,0,cust_00002050,NEW,0.6467,4904.85,WALLET
2051,1,cust_00002051,REGULAR,0.7804,769.03,CARD
2052,2,cust_00002052,REGULAR,0.6985,2943.04,CARD
2053,3,cust_00002053,CHURN_RISK,0.676,1920.09,UPI
2054,4,cust_00002054,REGULAR,0.956,2191.95,WALLET
2055,0,cust_00002055,PREMIUM,0.8412,5569.88,UPI
2056,1,cust_00002056,PREMIUM,0.9492,7671.86,UPI
2057,2,cust_00002057,CHURN_RISK,0.6012,2148.75,UPI
2058,3,cust_00002058,REGULAR,0.5758,1808.52,UPI
2059,4,cust_00002059,REGULAR,0.8622,4489.21,NETBANKING
2060,0,cust_00002060,PREMIUM,0.7484,6330.87,WALLET
2061,1,cust_00002061,REGULAR,0.7696,1773.61,UPI
2062,2,cust_00002062,CHURN_RISK,0.5424,5529.96,CARD
2063,3,cust_00002063,REGULAR,0.8179,992.09,CARD
2064,4,cust_00002064,CHURN_RISK,0.5177,1051.7,NETBANKING
2065,0,cust_00002065,REGULAR,0.8983,2735.35,WALLET
2066,1,cust_00002066,REGULAR,0.7853,1404.83,CARD
2067,2,cust_00002067,NEW,0.5572,1252.0,UPI
2068,3,cust_00002068,REGULAR,0.8447,3518.77,UPI
2069,4,cust_00002069,REGULAR,0.8481,3894.68,CARD
2070,0,cust_00002070,NEW,0.6034,2679.05,WALLET
2071,1,cust_00002071,REGULAR,0.715,9881.57,CARD
2072,2,cust_00002072,REGULAR,0.6641,1515.84,UPI
2073,3,cust_00002073,CHURN_RISK,0.3902,1152.06,CARD
2074,4,cust_00002074,REGULAR,0.9442,3358.17,NETBANKING
2075,0,cust_00002075,REGULAR,0.7,12184.22,NETBANKING
2076,1,cust_00002076,PREMIUM,0.8858,7801.39,CARD
2077,2,cust_00002077,REGULAR,0.8941,2164.4,UPI
2078,3,cust_00002078,REGULAR,0.731,4769.64,CARD
2079,4,cust_00002079,NEW,0.5574,731.08,NETBANKING
2080,0,cust_00002080,REGULAR,0.768,8482.53,WALLET
2081,1,cust_00002081,NEW,0.653,1276.73,UPI
2082,2,cust_00002082,REGULAR,0.8145,1936.26,NETBANKING
2083,3,cust_00002083,REGULAR,0.8874,6140.27,CARD
2084,4,cust_00002084,REGULAR,0.8156,3956.06,UPI
2085,0,cust_00002085,NEW,0.5682,766.74,CARD
2086,1,cust_00002086,REGULAR,0.8557,2594.78,UPI
2087,2,cust_00002087,REGULAR,0.7796,2958.89,NETBANKING
2088,3,cust_00002088,NEW,0.6601,2378.32,WALLET
2089,4,cust_00002089,REGULAR,0.7685,2705.91,NETBANKING
2090,0,cust_00002090,REGULAR,0.8835,2759.68,CARD
2091,1,cust_00002091,CHURN_RISK,0.3408,1507.8,NETBANKING
2092,2,cust_00002092,REGULAR,0.7902,4113.53,WALLET
2093,3,cust_00002093,PREMIUM,0.8797,5751.68,NETBANKING
2094,4,cust_00002094,REGULAR,0.7645,2928.59,WALLET
2095,0,cust_00002095,PREMIUM,0.9034,4154.82,UPI
2096,1,cust_00002096,REGULAR,0.6178,3379.38,CARD
2097,2,cust_00002097,NEW,0.4895,876.34,WALLET
2098,3,cust_00002098,PREMIUM,0.9629,16194.8,NETBANKING
2099,4,cust_00002099,NEW,0.7103,1652.69,WALLET
2100,0,cust_00002100,CHURN_RISK,0.3291,3275.08,WALLET
2101,1,cust_00002101,REGULAR,0.6983,5614.61,NETBANKING
2102,2,cust_00002102,NEW,0.5775,608.57,NETBANKING
2103,3,cust_00002103,NEW,0.6003,1487.05,CARD
2104,4,cust_00002104,CHURN_RISK,0.4851,2665.2,UPI
2105,0,cust_00002105,REGULAR,0.8868,2193.66,UPI
2106,1,cust_00002106,REGULAR,0.7747,2030.96,WALLET
2107,2,cust_00002107,REGULAR,0.8345,1332.51,WALLET
2108,3,cust_00002108,REGULAR,0.7937,2890.71,NETBANKING
2109,4,cust_00002109,REGULAR,0.9599,5258.27,WALLET
2110,0,cust_00002110,REGULAR,0.8717,1309.72,UPI
2111,1,cust_00002111,PREMIUM,0.8543,6680.28,UPI
2112,2,cust_00002112,CHURN_RISK,0.4269,1689.96,NETBANKING
2113,3,cust_00002113,REGULAR,0.7134,2718.38,UPI
2114,4,cust_00002114,PREMIUM,0.8792,6566.69,WALLET
2115,0,cust_00002115,PREMIUM,0.9715,9122.47,UPI
2116,1,cust_00002116,REGULAR,0.8823,3035.06,WALLET
2117,2,cust_00002117,REGULAR,0.8416,1628.51,NETBANKING
2118,3,cust_00002118,PREMIUM,0.9238,6804.34,UPI
2119,4,cust_00002119,REGULAR,0.6655,1022.9,WALLET
2120,0,cust_00002120,REGULAR,0.8493,3263.88,UPI
2121,1,cust_00002121,REGULAR,0.7359,1599.12,WALLET
2122,2,cust_00002122,REGULAR,0.8717,2459.36,UPI
2123,3,cust_00002123,REGULAR,0.6787,2288.45,WALLET
2124,4,cust_00002124,REGULAR,0.6869,2474.98,CARD
2125,0,cust_00002125,PREMIUM,0.9537,2604.06,CARD
2126,1,cust_00002126,PREMIUM,0.907,6866.43,NETBANKING
2127,2,cust_00002127,REGULAR,0.9464,4504.23,WALLET
2128,3,cust_00002128,NEW,0.7143,1470.14,CARD
2129,4,cust_00002129,CHURN_RISK,0.2041,497.23,WALLET
2130,0,cust_00002130,CHURN_RISK,0.5981,3960.3,NETBANKING
2131,1,cust_00002131,REGULAR,0.8883,1489.91,CARD
2132,2,cust_00002132,REGULAR,0.6009,1997.7,UPI
2133,3,cust_00002133,REGULAR,0.7266,1719.49,CARD
2134,4,cust_00002134,NEW,0.717,1771.07,CARD
2135,0,cust_00002135,NEW,0.5149,1834.75,UPI
2136,1,cust_00002136,NEW,0.5482,884.36,CARD
2137,2,cust_00002137,NEW,0.4911,1353.19,CARD
2138,3,cust_00002138,REGULAR,0.8922,3079.1,NETBANKING
2139,4,cust_00002139,NEW,0.4005,1498.55,UPI
2140,0,cust_00002140,NEW,0.4,742.13,WALLET
2141,1,cust_00002141,REGULAR,0.5,2288.15,CARD
2142,2,cust_00002142,CHURN_RISK,0.3121,2149.9,UPI
2143,3,cust_00002143,PREMIUM,0.858,6469.37,NETBANKING
2144,4,cust_00002144,CHURN_RISK,0.226,2453.79,UPI
2145,0,cust_00002145,NEW,0.681,2588.93,NETBANKING
2146,1,cust_00002146,PREMIUM,0.8808,5783.58,UPI
2147,2,cust_00002147,NEW,0.8333,1141.99,WALLET
2148,3,cust_00002148,PREMIUM,0.9377,12228.05,WALLET
2149,4,cust_00002149,NEW,0.6138,776.53,NETBANKING
2150,0,cust_00002150,NEW,0.8206,1706.99,UPI
2151,1,cust_00002151,REGULAR,0.7633,1275.18,NETBANKING
2152,2,cust_00002152,NEW,0.7396,1228.69,WALLET
2153,3,cust_00002153,PREMIUM,0.9841,2307.5,UPI
2154,4,cust_00002154,REGULAR,0.7422,4677.38,UPI
2155,0,cust_00002155,REGULAR,0.8707,1893.0,CARD
2156,1,cust_00002156,PREMIUM,0.9455,5876.9,WALLET
2157,2,cust_00002157,REGULAR,0.8109,2197.17,UPI
2158,3,cust_00002158,REGULAR,0.7319,7162.06,NETBANKING
2159,4,cust_00002159,REGULAR,0.9344,1037.41,WALLET
