payment_id,merchant_id,customer_id,external_payment_id,amount,currency,payment_method,status,failure_reason,attempt_number,created_at,hour,day_of_week,recent_method_failure_rate,merchant_success_rate,customer_success_rate,segment
184,3,1903,pay_000000184,1710.04,INR,NETBANKING,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-01 08:18:00,8,4,0.16,0.95,0.891,REGULAR
185,3,2443,pay_000000185,6930.9,INR,NETBANKING,CAPTURED,,1,2026-05-01 08:19:00,8,4,0.16,0.95,0.9474,PREMIUM
186,3,1093,pay_000000186,3432.81,INR,WALLET,FAILED,REPEATED_FAILURE,3,2026-05-01 08:19:00,8,4,0.2,0.95,0.8287,REGULAR
187,3,1238,pay_000000187,2520.47,INR,NETBANKING,CAPTURED,,1,2026-05-01 08:21:00,8,4,0.16,0.95,0.7736,REGULAR
188,1,531,pay_000000188,18363.73,INR,WALLET,CAPTURED,,1,2026-05-01 08:22:00,8,4,0.2,0.9,0.9239,PREMIUM
189,2,2137,pay_000000189,2392.9,INR,CARD,CAPTURED,,1,2026-05-01 08:26:00,8,4,0.12,0.88,0.4911,NEW
190,4,1814,pay_000000190,5308.61,INR,WALLET,CAPTURED,,1,2026-05-01 08:28:00,8,4,0.2,0.91,0.8325,REGULAR
191,1,1051,pay_000000191,2326.09,INR,CARD,CAPTURED,,1,2026-05-01 08:33:00,8,4,0.12,0.9,0.8435,REGULAR
192,1,586,pay_000000192,2864.13,INR,WALLET,CAPTURED,,1,2026-05-01 08:33:00,8,4,0.2,0.9,0.8815,PREMIUM
193,4,1154,pay_000000193,5939.35,INR,WALLET,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-01 08:35:00,8,4,0.2,0.91,0.9066,PREMIUM
194,4,1129,pay_000000194,2812.0,INR,NETBANKING,CAPTURED,,1,2026-05-01 08:38:00,8,4,0.16,0.91,0.9686,PREMIUM
195,0,905,pay_000000195,3302.91,INR,NETBANKING,CAPTURED,,1,2026-05-01 08:40:00,8,4,0.16,0.93,0.8955,REGULAR
196,3,2098,pay_000000196,30985.24,INR,UPI,CAPTURED,,1,2026-05-01 08:43:00,8,4,0.08,0.95,0.9629,PREMIUM
197,2,922,pay_000000197,1623.4,INR,WALLET,FAILED,NETWORK_FAILURE,1,2026-05-01 08:46:00,8,4,0.2,0.88,0.5185,REGULAR
198,0,285,pay_000000198,1173.54,INR,CARD,CAPTURED,,1,2026-05-01 08:47:00,8,4,0.12,0.93,0.7661,REGULAR
199,3,1983,pay_000000199,5702.38,INR,CARD,CAPTURED,,1,2026-05-01 08:48:00,8,4,0.12,0.95,0.7357,REGULAR
200,0,1825,pay_000000200,3843.24,INR,UPI,CAPTURED,,1,2026-05-01 08:50:00,8,4,0.08,0.93,0.22,CHURN_RISK
201,1,76,pay_000000201,2172.95,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-05-01 08:51:00,8,4,0.16,0.9,0.7444,NEW
202,3,1738,pay_000000202,2153.04,INR,UPI,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-01 08:54:00,8,4,0.08,0.95,0.7863,REGULAR
203,4,1224,pay_000000203,1585.52,INR,WALLET,CAPTURED,,1,2026-05-01 08:57:00,8,4,0.2,0.91,0.7752,REGULAR
204,3,1683,pay_000000204,1234.14,INR,UPI,CAPTURED,,1,2026-05-01 08:58:00,8,4,0.08,0.95,0.807,REGULAR
205,3,663,pay_000000205,1837.09,INR,CARD,FAILED,CUSTOMER_ABANDONMENT,1,2026-05-01 08:58:00,8,4,0.12,0.95,0.7612,NEW
206,0,445,pay_000000206,7606.63,INR,NETBANKING,CAPTURED,,1,2026-05-01 08:59:00,8,4,0.16,0.93,0.9466,PREMIUM
207,1,1391,pay_000000207,1002.39,INR,UPI,CAPTURED,,1,2026-05-01 09:00:00,9,4,0.08,0.9,0.6331,NEW
208,0,135,pay_000000208,772.6,INR,CARD,CAPTURED,,1,2026-05-01 09:00:00,9,4,0.12,0.93,0.8114,NEW
209,3,538,pay_000000209,3101.73,INR,UPI,CAPTURED,,1,2026-05-01 09:03:00,9,4,0.08,0.95,0.9575,REGULAR
210,0,110,pay_000000210,1105.48,INR,UPI,CAPTURED,,1,2026-05-01 09:05:00,9,4,0.08,0.93,0.7748,REGULAR
211,1,871,pay_000000211,1137.58,INR,UPI,CAPTURED,,1,2026-05-01 09:10:00,9,4,0.08,0.9,0.6308,NEW
212,0,2265,pay_000000212,428.04,INR,CARD,CAPTURED,,1,2026-05-01 09:11:00,9,4,0.12,0.93,0.5774,NEW
213,3,1333,pay_000000213,381.29,INR,UPI,CAPTURED,,1,2026-05-01 09:14:00,9,4,0.08,0.95,0.9279,REGULAR
214,1,1846,pay_000000214,828.13,INR,NETBANKING,CAPTURED,,1,2026-05-01 09:15:00,9,4,0.16,0.9,0.4,NEW
215,4,1854,pay_000000215,3164.22,INR,CARD,CAPTURED,,1,2026-05-01 09:19:00,9,4,0.12,0.91,0.7344,REGULAR
216,1,316,pay_000000216,7164.36,INR,WALLET,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-01 09:20:00,9,4,0.2,0.9,0.2871,CHURN_RISK
217,4,2364,pay_000000217,4229.26,INR,NETBANKING,CAPTURED,,1,2026-05-01 09:21:00,9,4,0.16,0.91,0.8798,REGULAR
218,0,385,pay_000000218,2575.41,INR,NETBANKING,CAPTURED,,1,2026-05-01 09:22:00,9,4,0.16,0.93,0.977,PREMIUM
219,2,607,pay_000000219,1637.86,INR,UPI,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-01 09:28:00,9,4,0.08,0.88,0.6554,REGULAR
220,4,1639,pay_000000220,10122.18,INR,UPI,CAPTURED,,1,2026-05-01 09:29:00,9,4,0.08,0.91,0.7667,REGULAR
221,2,1207,pay_000000221,1086.2,INR,UPI,CAPTURED,,1,2026-05-01 09:29:00,9,4,0.08,0.88,0.8393,NEW
222,2,537,pay_000000222,1001.4,INR,CARD,CAPTURED,,1,2026-05-01 09:29:00,9,4,0.12,0.88,0.7006,CHURN_RISK
223,1,871,pay_000000223,429.77,INR,UPI,CAPTURED,,1,2026-05-01 09:29:00,9,4,0.08,0.9,0.6308,NEW
224,1,1021,pay_000000224,4072.2,INR,CARD,CAPTURED,,1,2026-05-01 09:35:00,9,4,0.12,0.9,0.6263,NEW
225,0,1515,pay_000000225,1287.85,INR,CARD,CAPTURED,,1,2026-05-01 09:40:00,9,4,0.12,0.93,0.8378,REGULAR
226,1,1976,pay_000000226,7985.65,INR,NETBANKING,CAPTURED,,1,2026-05-01 09:47:00,9,4,0.16,0.9,0.7596,REGULAR
227,1,916,pay_000000227,714.11,INR,UPI,CAPTURED,,1,2026-05-01 09:48:00,9,4,0.08,0.9,0.877,REGULAR
228,1,981,pay_000000228,2263.67,INR,NETBANKING,CAPTURED,,1,2026-05-01 09:49:00,9,4,0.16,0.9,0.8304,REGULAR
229,2,242,pay_000000229,2834.67,INR,CARD,CAPTURED,,1,2026-05-01 09:49:00,9,4,0.12,0.88,0.6055,NEW
230,2,2387,pay_000000230,2939.05,INR,CARD,CAPTURED,,1,2026-05-01 09:49:00,9,4,0.12,0.88,0.6886,REGULAR
231,0,1535,pay_000000231,1641.07,INR,UPI,CAPTURED,,1,2026-05-01 09:52:00,9,4,0.08,0.93,0.8147,NEW
232,4,649,pay_000000232,1449.13,INR,CARD,FAILED,CUSTOMER_ABANDONMENT,1,2026-05-01 09:52:00,9,4,0.12,0.91,0.5627,NEW
233,3,88,pay_000000233,5971.2,INR,NETBANKING,CAPTURED,,1,2026-05-01 10:00:00,10,4,0.16,0.95,0.6508,NEW
234,3,2373,pay_000000234,1624.68,INR,CARD,CAPTURED,,1,2026-05-01 10:01:00,10,4,0.12,0.95,0.8461,NEW
235,2,107,pay_000000235,1906.39,INR,NETBANKING,CAPTURED,,1,2026-05-01 10:14:00,10,4,0.16,0.88,0.845,REGULAR
236,0,455,pay_000000236,746.8,INR,NETBANKING,CAPTURED,,1,2026-05-01 10:18:00,10,4,0.16,0.93,0.8201,NEW
237,0,2210,pay_000000237,2134.19,INR,WALLET,CAPTURED,,1,2026-05-01 10:25:00,10,4,0.2,0.93,0.7643,REGULAR
238,0,845,pay_000000238,9092.96,INR,NETBANKING,CAPTURED,,1,2026-05-01 10:25:00,10,4,0.16,0.93,0.9058,PREMIUM
239,0,2175,pay_000000239,7058.1,INR,NETBANKING,CAPTURED,,1,2026-05-01 10:26:00,10,4,0.16,0.93,0.7482,REGULAR
240,1,1376,pay_000000240,3544.02,INR,UPI,CAPTURED,,1,2026-05-01 10:27:00,10,4,0.08,0.9,0.8598,REGULAR
241,1,1406,pay_000000241,737.31,INR,WALLET,CAPTURED,,1,2026-05-01 10:30:00,10,4,0.2,0.9,0.6393,NEW
242,0,2330,pay_000000242,31482.36,INR,UPI,CAPTURED,,1,2026-05-01 10:30:00,10,4,0.08,0.93,0.7365,PREMIUM
243,0,45,pay_000000243,1299.44,INR,UPI,FAILED,INSUFFICIENT_FUNDS,1,2026-05-01 10:36:00,10,4,0.08,0.93,0.5353,NEW
244,4,869,pay_000000244,5080.21,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-05-01 10:41:00,10,4,0.16,0.91,0.4196,CHURN_RISK
245,2,857,pay_000000245,822.95,INR,WALLET,CAPTURED,,1,2026-05-01 10:41:00,10,4,0.2,0.88,0.4,NEW
246,1,1831,pay_000000246,841.67,INR,NETBANKING,CAPTURED,,1,2026-05-01 10:44:00,10,4,0.16,0.9,0.903,REGULAR
247,0,865,pay_000000247,19281.62,INR,NETBANKING,CAPTURED,,1,2026-05-01 10:45:00,10,4,0.16,0.93,0.9158,PREMIUM
248,1,2201,pay_000000248,4589.62,INR,NETBANKING,CAPTURED,,1,2026-05-01 10:48:00,10,4,0.16,0.9,0.6858,REGULAR
249,2,1802,pay_000000249,2786.38,INR,NETBANKING,CAPTURED,,1,2026-05-01 10:48:00,10,4,0.16,0.88,0.7684,NEW
250,4,2269,pay_000000250,934.24,INR,CARD,CAPTURED,,1,2026-05-01 10:48:00,10,4,0.12,0.91,0.6611,NEW
251,4,2029,pay_000000251,765.16,INR,NETBANKING,FAILED,REPEATED_FAILURE,2,2026-05-01 10:51:00,10,4,0.16,0.91,0.8457,REGULAR
252,2,1867,pay_000000252,649.13,INR,WALLET,CAPTURED,,1,2026-05-01 10:52:00,10,4,0.2,0.88,0.8887,REGULAR
253,0,885,pay_000000253,767.0,INR,CARD,CAPTURED,,1,2026-05-01 10:53:00,10,4,0.12,0.93,0.788,REGULAR
254,3,1818,pay_000000254,1022.22,INR,UPI,CAPTURED,,1,2026-05-01 10:56:00,10,4,0.08,0.95,0.8811,REGULAR
255,4,1054,pay_000000255,3997.39,INR,NETBANKING,CAPTURED,,1,2026-05-01 10:56:00,10,4,0.16,0.91,0.8928,REGULAR
256,3,858,pay_000000256,2317.29,INR,CARD,CAPTURED,,1,2026-05-01 10:58:00,10,4,0.12,0.95,0.6166,NEW
257,1,561,pay_000000257,3435.81,INR,WALLET,CAPTURED,,1,2026-05-01 11:02:00,11,4,0.2,0.9,0.7873,REGULAR
258,4,2239,pay_000000258,2250.32,INR,UPI,CAPTURED,,1,2026-05-01 11:03:00,11,4,0.08,0.91,0.9346,REGULAR
259,4,1819,pay_000000259,1375.6,INR,UPI,CAPTURED,,1,2026-05-01 11:05:00,11,4,0.08,0.91,0.664,REGULAR
260,3,123,pay_000000260,3267.73,INR,CARD,CAPTURED,,1,2026-05-01 11:11:00,11,4,0.12,0.95,0.8214,REGULAR
261,2,872,pay_000000261,1025.97,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-05-01 11:13:00,11,4,0.16,0.88,0.5391,NEW
262,0,1450,pay_000000262,2641.07,INR,CARD,FAILED,REPEATED_FAILURE,2,2026-05-01 11:16:00,11,4,0.12,0.93,0.2,CHURN_RISK
263,3,1763,pay_000000263,2891.89,INR,CARD,FAILED,CUSTOMER_ABANDONMENT,1,2026-05-01 11:17:00,11,4,0.12,0.95,0.4515,CHURN_RISK
264,2,767,pay_000000264,7479.72,INR,WALLET,CAPTURED,,1,2026-05-01 11:18:00,11,4,0.2,0.88,0.7219,REGULAR
265,2,1767,pay_000000265,964.21,INR,NETBANKING,CAPTURED,,1,2026-05-01 11:21:00,11,4,0.16,0.88,0.8079,REGULAR
266,1,681,pay_000000266,6779.67,INR,NETBANKING,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-01 11:23:00,11,4,0.16,0.9,0.8849,REGULAR
267,0,390,pay_000000267,2042.93,INR,CARD,FAILED,CUSTOMER_ABANDONMENT,1,2026-05-01 11:24:00,11,4,0.12,0.93,0.6003,NEW
268,3,218,pay_000000268,2744.55,INR,WALLET,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-01 11:30:00,11,4,0.2,0.95,0.779,REGULAR
269,3,2213,pay_000000269,10874.57,INR,NETBANKING,CAPTURED,,1,2026-05-01 11:31:00,11,4,0.16,0.95,0.7843,PREMIUM
270,3,1643,pay_000000270,441.86,INR,CARD,CAPTURED,,1,2026-05-01 11:36:00,11,4,0.12,0.95,0.9074,REGULAR
271,1,2061,pay_000000271,1775.5,INR,CARD,FAILED,REPEATED_FAILURE,2,2026-05-01 11:36:00,11,4,0.12,0.9,0.7696,REGULAR
272,0,1340,pay_000000272,10047.89,INR,CARD,FAILED,INSUFFICIENT_FUNDS,1,2026-05-01 11:39:00,11,4,0.12,0.93,0.863,REGULAR
273,2,1457,pay_000000273,1808.87,INR,UPI,CAPTURED,,1,2026-05-01 11:43:00,11,4,0.08,0.88,0.5348,NEW
274,2,727,pay_000000274,3502.41,INR,NETBANKING,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-01 11:47:00,11,4,0.16,0.88,0.7776,REGULAR
275,0,215,pay_000000275,1607.63,INR,NETBANKING,CAPTURED,,1,2026-05-01 11:59:00,11,4,0.16,0.93,0.4637,CHURN_RISK
276,2,1787,pay_000000276,1162.26,INR,UPI,CAPTURED,,1,2026-05-01 12:03:00,12,4,0.08,0.88,0.7003,NEW
277,3,418,pay_000000277,3592.55,INR,WALLET,CAPTURED,,1,2026-05-01 12:03:00,12,4,0.2,0.95,0.9628,PREMIUM
278,1,2186,pay_000000278,3068.08,INR,NETBANKING,CAPTURED,,1,2026-05-01 12:04:00,12,4,0.16,0.9,0.2551,CHURN_RISK
279,0,230,pay_000000279,1227.4,INR,WALLET,CAPTURED,,1,2026-05-01 12:04:00,12,4,0.2,0.93,0.8343,REGULAR
280,2,2442,pay_000000280,2249.33,INR,WALLET,CAPTURED,,1,2026-05-01 12:07:00,12,4,0.2,0.88,0.9061,REGULAR
281,4,1159,pay_000000281,545.52,INR,CARD,FAILED,PAYMENT_METHOD_ISSUE,1,2026-05-01 12:11:00,12,4,0.12,0.91,0.89,NEW
282,2,707,pay_000000282,2452.43,INR,UPI,CAPTURED,,1,2026-05-01 12:11:00,12,4,0.08,0.88,0.5144,CHURN_RISK
283,3,663,pay_000000283,1388.76,INR,CARD,CAPTURED,,1,2026-05-01 12:12:00,12,4,0.12,0.95,0.7612,NEW
284,4,1694,pay_000000284,482.46,INR,UPI,CAPTURED,,1,2026-05-01 12:15:00,12,4,0.08,0.91,0.7815,NEW
285,1,2076,pay_000000285,7671.54,INR,CARD,CAPTURED,,1,2026-05-01 12:15:00,12,4,0.12,0.9,0.8858,PREMIUM
286,3,1188,pay_000000286,2141.59,INR,WALLET,CAPTURED,,1,2026-05-01 12:16:00,12,4,0.2,0.95,0.8988,REGULAR
287,4,1089,pay_000000287,3242.37,INR,UPI,CAPTURED,,1,2026-05-01 12:19:00,12,4,0.08,0.91,0.8297,REGULAR
288,1,2196,pay_000000288,1897.87,INR,CARD,CAPTURED,,1,2026-05-01 12:21:00,12,4,0.12,0.9,0.8736,NEW
289,0,1130,pay_000000289,1078.23,INR,NETBANKING,CAPTURED,,1,2026-05-01 12:22:00,12,4,0.16,0.93,0.6403,NEW
290,1,826,pay_000000290,5281.41,INR,NETBANKING,FAILED,REPEATED_FAILURE,2,2026-05-01 12:23:00,12,4,0.16,0.9,0.6523,REGULAR
291,4,2304,pay_000000291,2017.12,INR,UPI,CAPTURED,,1,2026-05-01 12:25:00,12,4,0.08,0.91,0.9468,REGULAR
292,1,2006,pay_000000292,307.69,INR,NETBANKING,CAPTURED,,1,2026-05-01 12:25:00,12,4,0.16,0.9,0.7367,NEW
293,4,1444,pay_000000293,1934.6,INR,UPI,CAPTURED,,1,2026-05-01 12:27:00,12,4,0.08,0.91,0.8108,REGULAR
294,2,27,pay_000000294,4991.51,INR,NETBANKING,CAPTURED,,1,2026-05-01 12:27:00,12,4,0.16,0.88,0.5844,NEW
295,3,968,pay_000000295,3291.71,INR,NETBANKING,CAPTURED,,1,2026-05-01 12:27:00,12,4,0.16,0.95,0.8776,PREMIUM
296,3,2443,pay_000000296,22537.17,INR,NETBANKING,CAPTURED,,1,2026-05-01 12:30:00,12,4,0.16,0.95,0.9474,PREMIUM
297,3,2458,pay_000000297,901.0,INR,CARD,CAPTURED,,1,2026-05-01 12:30:00,12,4,0.12,0.95,0.7138,NEW
298,3,1683,pay_000000298,4386.65,INR,WALLET,CAPTURED,,1,2026-05-01 12:33:00,12,4,0.2,0.95,0.807,REGULAR
299,1,1156,pay_000000299,494.95,INR,UPI,CAPTURED,,1,2026-05-01 12:34:00,12,4,0.08,0.9,0.664,NEW
300,3,2148,pay_000000300,9617.99,INR,WALLET,CAPTURED,,1,2026-05-01 12:35:00,12,4,0.2,0.95,0.9377,PREMIUM
301,4,1449,pay_000000301,576.69,INR,UPI,FAILED,NETWORK_FAILURE,1,2026-05-01 12:38:00,12,4,0.08,0.91,0.4,NEW
302,4,149,pay_000000302,9993.01,INR,CARD,CAPTURED,,1,2026-05-01 12:40:00,12,4,0.12,0.91,0.9255,PREMIUM
303,0,955,pay_000000303,1578.99,INR,WALLET,CAPTURED,,1,2026-05-01 12:41:00,12,4,0.2,0.93,0.9006,REGULAR
304,4,809,pay_000000304,1144.92,INR,CARD,FAILED,INSUFFICIENT_FUNDS,1,2026-05-01 12:44:00,12,4,0.12,0.91,0.2212,CHURN_RISK
305,3,1673,pay_000000305,964.32,INR,WALLET,CAPTURED,,1,2026-05-01 12:44:00,12,4,0.2,0.95,0.6556,NEW
306,3,548,pay_000000306,2983.77,INR,WALLET,CAPTURED,,1,2026-05-01 12:44:00,12,4,0.2,0.95,0.7828,REGULAR
307,4,1939,pay_000000307,1432.89,INR,NETBANKING,CAPTURED,,1,2026-05-01 12:48:00,12,4,0.16,0.91,0.7621,REGULAR
308,3,608,pay_000000308,1753.62,INR,NETBANKING,CAPTURED,,1,2026-05-01 12:48:00,12,4,0.16,0.95,0.6015,NEW
309,1,1571,pay_000000309,3289.06,INR,WALLET,CAPTURED,,1,2026-05-01 12:51:00,12,4,0.2,0.9,0.983,PREMIUM
310,2,752,pay_000000310,1198.69,INR,CARD,CAPTURED,,1,2026-05-01 12:57:00,12,4,0.12,0.88,0.8379,REGULAR
311,1,621,pay_000000311,4234.32,INR,CARD,CAPTURED,,1,2026-05-01 13:00:00,13,4,0.12,0.9,0.3143,CHURN_RISK
312,2,1762,pay_000000312,7544.14,INR,UPI,CAPTURED,,1,2026-05-01 13:00:00,13,4,0.08,0.88,0.9785,PREMIUM
313,0,2355,pay_000000313,5085.37,INR,WALLET,FAILED,NETWORK_FAILURE,1,2026-05-01 13:02:00,13,4,0.2,0.93,0.2,CHURN_RISK
314,4,1999,pay_000000314,2887.47,INR,CARD,CAPTURED,,1,2026-05-01 13:02:00,13,4,0.12,0.91,0.2928,CHURN_RISK
315,4,1279,pay_000000315,2674.04,INR,CARD,CAPTURED,,1,2026-05-01 13:04:00,13,4,0.12,0.91,0.8445,REGULAR
316,1,2286,pay_000000316,1688.69,INR,NETBANKING,CAPTURED,,1,2026-05-01 13:04:00,13,4,0.16,0.9,0.9155,REGULAR
317,0,2065,pay_000000317,4036.96,INR,WALLET,CAPTURED,,1,2026-05-01 13:04:00,13,4,0.2,0.93,0.8983,REGULAR
318,4,2294,pay_000000318,3979.06,INR,CARD,CAPTURED,,1,2026-05-01 13:10:00,13,4,0.12,0.91,0.9501,PREMIUM
319,2,22,pay_000000319,4842.41,INR,CARD,CAPTURED,,1,2026-05-01 13:10:00,13,4,0.12,0.88,0.7838,REGULAR
320,3,2033,pay_000000320,7076.89,INR,WALLET,CAPTURED,,1,2026-05-01 13:10:00,13,4,0.2,0.95,0.5144,CHURN_RISK
321,4,1294,pay_000000321,19577.92,INR,NETBANKING,CAPTURED,,1,2026-05-01 13:12:00,13,4,0.16,0.91,0.7853,REGULAR
322,1,1746,pay_000000322,983.37,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-05-01 13:17:00,13,4,0.16,0.9,0.7309,REGULAR
323,3,2338,pay_000000323,4772.45,INR,NETBANKING,CAPTURED,,1,2026-05-01 13:17:00,13,4,0.16,0.95,0.9859,PREMIUM
324,4,1299,pay_000000324,5410.52,INR,NETBANKING,CAPTURED,,1,2026-05-01 13:17:00,13,4,0.16,0.91,0.6272,NEW
325,0,1720,pay_000000325,4514.2,INR,WALLET,CAPTURED,,1,2026-05-01 13:18:00,13,4,0.2,0.93,0.8001,REGULAR
326,1,2456,pay_000000326,1261.58,INR,WALLET,CAPTURED,,1,2026-05-01 13:22:00,13,4,0.2,0.9,0.8599,REGULAR
327,0,285,pay_000000327,2607.01,INR,CARD,CAPTURED,,1,2026-05-01 13:22:00,13,4,0.12,0.93,0.7661,REGULAR
328,0,1855,pay_000000328,1661.84,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-05-01 13:24:00,13,4,0.16,0.93,0.6488,REGULAR
329,4,1774,pay_000000329,4145.14,INR,CARD,FAILED,REPEATED_FAILURE,5,2026-05-01 13:25:00,13,4,0.12,0.91,0.827,REGULAR
330,0,475,pay_000000330,2511.51,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-05-01 13:26:00,13,4,0.16,0.93,0.5671,REGULAR
331,2,37,pay_000000331,978.39,INR,CARD,CAPTURED,,1,2026-05-01 13:26:00,13,4,0.12,0.88,0.741,REGULAR
332,1,1581,pay_000000332,3689.21,INR,NETBANKING,CAPTURED,,1,2026-05-01 13:30:00,13,4,0.16,0.9,0.7342,REGULAR
333,1,921,pay_000000333,1502.44,INR,NETBANKING,CAPTURED,,1,2026-05-01 13:33:00,13,4,0.16,0.9,0.8639,REGULAR
334,3,783,pay_000000334,278.24,INR,CARD,CAPTURED,,1,2026-05-01 13:37:00,13,4,0.12,0.95,0.4675,NEW
335,1,591,pay_000000335,11792.94,INR,CARD,CAPTURED,,1,2026-05-01 13:38:00,13,4,0.12,0.9,0.8763,PREMIUM
336,1,1361,pay_000000336,3466.67,INR,NETBANKING,CAPTURED,,1,2026-05-01 13:42:00,13,4,0.16,0.9,0.7616,REGULAR
337,4,629,pay_000000337,4236.62,INR,CARD,CAPTURED,,1,2026-05-01 13:45:00,13,4,0.12,0.91,0.8268,PREMIUM
338,0,185,pay_000000338,4480.79,INR,UPI,FAILED,CUSTOMER_ABANDONMENT,1,2026-05-01 13:47:00,13,4,0.08,0.93,0.4936,NEW
339,3,103,pay_000000339,5037.47,INR,CARD,CAPTURED,,1,2026-05-01 13:48:00,13,4,0.12,0.95,0.8971,REGULAR
340,4,649,pay_000000340,1227.3,INR,CARD,CAPTURED,,1,2026-05-01 13:48:00,13,4,0.12,0.91,0.5627,NEW
341,2,1542,pay_000000341,4701.25,INR,UPI,CAPTURED,,1,2026-05-01 13:49:00,13,4,0.08,0.88,0.782,REGULAR
342,0,1320,pay_000000342,8969.75,INR,WALLET,CAPTURED,,1,2026-05-01 13:51:00,13,4,0.2,0.93,0.8969,NEW
343,4,1854,pay_000000343,9165.87,INR,NETBANKING,FAILED,REPEATED_FAILURE,2,2026-05-01 13:56:00,13,4,0.16,0.91,0.7344,REGULAR
344,2,1497,pay_000000344,2027.16,INR,UPI,FAILED,INSUFFICIENT_FUNDS,1,2026-05-01 13:57:00,13,4,0.08,0.88,0.6632,NEW
345,4,729,pay_000000345,3865.23,INR,UPI,CAPTURED,,1,2026-05-01 13:59:00,13,4,0.08,0.91,0.8634,PREMIUM
346,4,2294,pay_000000346,8168.13,INR,WALLET,CAPTURED,,1,2026-05-01 14:08:00,14,4,0.2,0.91,0.9501,PREMIUM
347,2,1467,pay_000000347,5650.43,INR,NETBANKING,CAPTURED,,1,2026-05-01 14:08:00,14,4,0.16,0.88,0.5175,CHURN_RISK
348,2,1547,pay_000000348,6238.88,INR,WALLET,CAPTURED,,1,2026-05-01 14:11:00,14,4,0.2,0.88,0.8873,PREMIUM
349,3,1243,pay_000000349,2218.61,INR,NETBANKING,CAPTURED,,1,2026-05-01 14:12:00,14,4,0.16,0.95,0.935,REGULAR
350,2,1057,pay_000000350,1315.71,INR,NETBANKING,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-01 14:12:00,14,4,0.16,0.88,0.2164,CHURN_RISK
351,2,2482,pay_000000351,1797.2,INR,WALLET,CAPTURED,,1,2026-05-01 14:15:00,14,4,0.2,0.88,0.886,REGULAR
352,3,973,pay_000000352,760.02,INR,NETBANKING,CAPTURED,,1,2026-05-01 14:18:00,14,4,0.16,0.95,0.8773,REGULAR
353,0,2030,pay_000000353,3605.89,INR,CARD,CAPTURED,,1,2026-05-01 14:24:00,14,4,0.12,0.93,0.5744,REGULAR
354,4,209,pay_000000354,1394.58,INR,NETBANKING,CAPTURED,,1,2026-05-01 14:27:00,14,4,0.16,0.91,0.5915,REGULAR
355,0,2365,pay_000000355,3957.38,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-05-01 14:27:00,14,4,0.16,0.93,0.6877,REGULAR
356,2,1892,pay_000000356,7719.84,INR,UPI,CAPTURED,,1,2026-05-01 14:28:00,14,4,0.08,0.88,0.9231,REGULAR
357,0,2060,pay_000000357,4501.55,INR,WALLET,CAPTURED,,1,2026-05-01 14:30:00,14,4,0.2,0.93,0.7484,PREMIUM
358,3,798,pay_000000358,2680.78,INR,NETBANKING,CAPTURED,,1,2026-05-01 14:31:00,14,4,0.16,0.95,0.8167,REGULAR
359,4,1644,pay_000000359,3901.68,INR,WALLET,CAPTURED,,1,2026-05-01 14:34:00,14,4,0.2,0.91,0.9057,NEW
360,3,1888,pay_000000360,5128.86,INR,WALLET,CAPTURED,,1,2026-05-01 14:35:00,14,4,0.2,0.95,0.7061,NEW
361,2,177,pay_000000361,2099.71,INR,UPI,FAILED,REPEATED_FAILURE,4,2026-05-01 14:38:00,14,4,0.08,0.88,0.6862,NEW
362,3,1623,pay_000000362,645.82,INR,NETBANKING,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-01 14:39:00,14,4,0.16,0.95,0.7192,REGULAR
363,4,2144,pay_000000363,4217.59,INR,WALLET,CAPTURED,,1,2026-05-01 14:41:00,14,4,0.2,0.91,0.226,CHURN_RISK
364,4,2119,pay_000000364,993.42,INR,WALLET,FAILED,TEMPORARY_BANK_FAILURE,1,2026-05-01 14:54:00,14,4,0.2,0.91,0.6655,REGULAR
365,2,1902,pay_000000365,10543.13,INR,CARD,CAPTURED,,1,2026-05-01 14:55:00,14,4,0.12,0.88,0.8129,REGULAR
366,3,2233,pay_000000366,10934.95,INR,UPI,CAPTURED,,1,2026-05-01 14:56:00,14,4,0.08,0.95,0.934,PREMIUM
367,0,705,pay_000000367,5417.18,INR,WALLET,CAPTURED,,1,2026-05-01 14:58:00,14,4,0.2,0.93,0.7142,REGULAR
368,2,1722,pay_000000368,10948.71,INR,NETBANKING,CAPTURED,,1,2026-05-01 14:59:00,14,4,0.16,0.88,0.8989,PREMIUM
